id,text,speaker_std,file_id
29864," Era el comandante general. El Ministro de Defensa era el general López Albújar; Alan García el Presidente; jefe de la Casa Militar de Palacio, el general Silva Tuesta. El general que estaba en Ayacucho era el General Valdivia Dueñas, el que tuvo el problema que dependía directamente de Jaime Salinas. Yo tenía mucha amistad con Valdivia porque éramos conocidos desde Arequipa, somos paisanos. Vino él a Lima y me busca y me dice: “estoy en este problema, me ha pasado este lío de Cayara, resulta que más bien dos camiones de patrulla en la zona de Cayara los han emboscado y me han matado los dos oficiales y 17 soldados; entonces lo que se acostumbra en los procedimientos es que nosotros hacemos la persecución, y entonces en la persecución salen las patrullas a ubicar; han ido las patrullas y han ingresado al poblado de Cayara y han encontrado las huellas de sangre y las armas, se aprovechó de las armas y se aprovechó de los muertos y eso ha originado el tema de investigación de Cayara.” Entonces yo le digo: “entonces ¿que te parece? ayúdame de una manera, vamos a ver legalmente el tema.” Me dijo: “pero tengo que ir a darle cuenta a Jaime Salinas” porque era el comandante de la Región. Me dijo, “acompáñeme”, “bueno, te acompaño” “¿no tiene ningún problema?” “No, le acompaño”. A Salinas lo conozco porque además cuando yo fui cadete, Salinas durante 2 años, el padre, fue mi instructor en la Escuela Militar del año 61 al año 62, era mi jefe de sección; o sea, me conocía muy bien y yo lo conocía perfectamente. Entonces, llegamos. “¡Hola, como estás Montesinos¡ —me dijo— qué gusto de verte.” “Acá, mi general.” “Gracias hermano. Bueno, estoy acompañando al general Valdivia, el problema, el tema de Cayara”. “Pasen”, y nos hizo pasar y almorzamos ahí los tres. Entonces, en eso que estamos ahí comiendo llegó el hijo, que era más muchacho, estoy hablando del año 68, estamos hablando 8 años atrás y ahí él me dice: “¿te acuerdas de mi hijo?” “Sí, bueno, me acordaba cuando yo era cadete y él era teniente, iba a visitarnos de chiquito, era muchacho.” “Entonces, tú eres el tío de la Escuela Militar”, le dije. “Sí, sí.” Se juntó con nosotros ahí en el almuerzo. Cuando en eso estamos conversando y llaman por teléfono el jefe de la Casa Militar y pide hablar con Salinas, entonces se para y dice: “Está llamando Silva Tuesta de la Casa Militar”, agarra y sale del comedor, va a su oficina, y cuando regresa dice: “Está llamando el Presidente, quiere que vaya y le explique el tema Cayara.” Entonces dice: “Valdivia, tú y Montesinos espérenme acá y yo voy a ir allá a Palacio. Cuando regresa para que sigamos conversando a ver cómo me pueden ayudar porque en realidad la situación el la II Región Militar y la jurisdicción de Ayacucho está bajo mi responsabilidad y hay un problema de exceso (?), directamente recaen.” Entonces, dice a su hijo: “vamos a Palacio” y se lo lleva a Palacio y se van a Palacio. (15)  Entonces, en esa época obviamente Salinas fue llamado por el Presidente Alan García y fue con el hijo. Entonces, no me llevo yo, el Comandante de la II Región Militar, no me llevo a mi hijo a hablar con el Presidente ¿para qué? para que esté esperándome en el carro. Cuando regresó, yo le digo: ""No, si he estado con Alan” “hemos estado —dijo— hemos estado con Alan García"". Y caballero, ""hemos estado con Alan García, les he explicado tal, tal y tal; que esto debemos ver de qué manera salimos de este problema, y que hay que enterrar el tema y el asunto."" Y así, bueno, pues, ya empezamos a elaborar toda la estrategia y de ver cómo se articulaba la defensa del asunto. Entonces, nombraron las comisiones investigadores, que lo nombraron a Carlos Enrique Melgar, Presidente de la Comisión Investigadora para hacer el asunto. Y a la comisión se le integró también el cojo Diez Canseco, porque el cojo siempre andaba en todas las investigaciones: Accomarca, Aucayacu.",MONTESINOS,60
29865," Pero, nunca asistía.",REATEGUI,60
29866," Nunca asistía, pero siempre hacía sus informes en contra.",MONTESINOS,60
29867, Hacía su show.,BEDOYA,60
29868," Bueno, y ahora viene una cosa curiosa. ¿Y usted sabe por qué Jaime Salinas defendió al Telmo Hurtado en el asunto de Accomarca? ¿A Telmo Hurtado? ¿Conoce a Telmo Hurtado?",MONTESINOS,60
29869," Sí, claro. Algo me contaron.",BEDOYA,60
29870, Salinas tiene relaciones convivenciales con la hermana del Termo Hurtado y tiene un hijo con la hermana.,MONTESINOS,60
29871," Ajá, sí me lo habían dicho.",BEDOYA,60
29872," Tiene un hijo y vive con la chica ésta. Entonces, él toda la vida lo protegió para que nunca saliera del Ejército, ésa es la verdad. Y sin embargo nunca nadie dice nada de eso. Ésa es la masacre de Accomarca. ¿Y quién fue gran protector de Accomarca? Fue Jaime Salinas Sedó; o sea, es un tipo que no puede hablar de democracia, de elecciones. Sinvergüenza, ese. Bueno, eso es entre otras cosas que habíamos conversado para poder clarificar escenarios en lo inmediato, que es el tema de Miraflores, que es muy importante que usted gane y a lo cual estamos llanos, como lo estuvimos la vez pasada, a darle el apoyo sin ningún interés.",MONTESINOS,60
29873, Estoy mucho más fuerte.,BEDOYA,60
29874," Estamos totalmente convencidos en que vamos a poner un poquito más de empuje para que usted salga y en el futuro cualquier cosa que usted pueda también apoyar, no tanto por el Presidente.",MONTESINOS,60
29875, Tenemos amigos comunes y yo nunca me olvido de mis amigos.,BEDOYA,60
29876, Estamos siempre para...,MONTESINOS,60
29877, No se preocupe.,BEDOYA,60
29878," Ahí estamos siempre y hágame un favor. Yo no tengo el honor de conocer a su papá, pero en alguna oportunidad que usted hable con él exprésele siempre mis respetos, no solamente mi saludo, sino mis respetos y mi apreciación y admiración.",MONTESINOS,60
29879," Él tuvo una entrevista en Canal 5 , que el salió diciendo: ""Yo hubiera hecho igual que Fujimori."" (Diálogo). “Yo hubiera hecho igual que Fujimori.”",REATEGUI,60
29880, La distancia está más en la parte de política más que filosófica.,BEDOYA,60
29881," Claro, yo siendo viejo, siendo del Gobierno hay gente que no puedo conversar en el Congreso; o sea, hay esta relación.",REATEGUI,60
29882, No porque no entienden los términos del problema.,MONTESINOS,60
29883," No entienden. La vez pasada estaba contándole: ""Presidente —le digo— del 2000 al 2005 va a venir todita la desprotección (?) y todita la gente estará de carne de cañón; o sea, hay que poner gente que sepa...”",REATEGUI,60
29884," Claro, pero el tema está que aquí se comete un error: nunca se han dado cuenta y nunca han pensado que el Presidente Fujimori es una persona transitoria como todos los gobernantes porque no hay gobernante eterno. Pero ¿qué es lo permanente? Son las instituciones tutelares, son las Fuerzas Armadas, y el soporte o sostén fundamental en el Gobierno han sido las Fuerzas Armadas.",MONTESINOS,60
29885, Eso en la historia del Perú.,BEDOYA,60
29886," En la historia del Perú. Entonces, si va a venir una persecución se van a encontrar con las Fuerzas Armadas, eso no lo entienden.",MONTESINOS,60
29887, Yo lo veo posible. Ese tema es clarísimo para quienes tenemos formación política. Ése tema es muy claro.,BEDOYA,60
29888," Lógico, además hablan siempre de una cúpula militar y una cúpula militar.",MONTESINOS,60
29889," Sí, pues.",REATEGUI,60
29890, Acá no hay ninguna cúpula militar. (16),MONTESINOS,60
29891, Es la dirigencia.,REATEGUI,60
29892," No, hay un comando. Como todo es vertical y hay algunos desafectos como Robles o como Salinas, que siempre en toda organización hay desafectos, hasta en la Iglesia hay desafectos. Evidentemente, pero hay una unidad férrea y monolítica y en esta década se ha dado lo que nunca en la historia que Ejército Peruano, que es la unidad no solamente de comandantes generales. Nunca ha habido en la historia del Perú reunidos todos los generales, todos los coroneles y todos los comandantes, todos los mayores de las Fuerzas Armadas y de la Policía Nacional juntos en una posición de unidad y de respaldo no al Jefe Supremo, sino a la continuación del proyecto nacional en tantos grandes problemas del país, o sea, con convicción. Ni siquiera Velasco tuvo un gobierno militar moral que dentro de eso no tuvieron la noción de lo que es el peso de lo que tenía la Fuerza Armada y ahí sí podríamos hablar de tendencias, de las facciones que el grupo que tenía Rodríguez y Fernández Maldonado o que Tantaléan se iba para el otro lado, de derecha, de izquierda y los generales de derecha con un objetivo nacional y de proyecto nacional. Y por eso es que la Fuerza Armada sigue dándole el soporte al Gobierno porque hay una identificación de los que son los objetivos nacionales del Perú con los objetivos políticos. Por eso no ha habido no habilitados al cumplimiento de sus objetivos nacionales y habilitado por un fin. Cuando salen a hablar ahí leo, por ejemplo, que sale Mohme, queremos que las Fuerza Armada reaccione y ponga a distancia, están cumpliendo con una tarea.  Entonces, van a ver dentro de 10 ó 15 días, van a ir 500 oficiales a Palacio y van a dar la sumisión y una subordinación al Presidente en la unidad y la continuidad y la disciplina de la Fuerza Armada, y se terminó el asunto. Ésa es la realidad y no se dan cuenta. Y así son las realidades de América Latina. Y a diferencia de lo que ha pasado con el Presidente Pinochet, el general Pinochet no supo prever lo que es, lo que sucede en este momento. Fíjese, el Ejército chileno tiene un Ejército agradecido. Él pasó al retiro después de 25 años de Comandante en Jefe, pero lo nombró Comandante en Jefe Honorario de la institución; o sea, le dio otro reconocimiento único a un Comandante General en la historia del Ejército chileno; sin embargo, ahora que está pasando este problema, no han tenido cómo defenderlo más allá de las suspensiones y del comunicado. Pero nosotros hoy día con esa proyección hemos tomado otro tipo de previsiones para que no suceda y pase mañana cualquier comandante que pase por allá lo pueden agarrar porque ya le pase algo a uno y le pasa a toditos.",MONTESINOS,60
29893, Claro. Pero a Pinochet (?).,BEDOYA,60
29894," Claro, porque Pinochet es una persona terca y además es un octogenario, ya los octogenarios ya pierden reflejos; o sea, el Pinochet de hoy día a sus 83 años pues, no es el Pinochet de hace 20 años. Ya no es un hombre lúcido y, además, él tiene un problema de arterioesclerosis, tiene un problema de rodilla y de cadera. Entonces ya hay una serie de problemas de salud que le hacen perder un poco los reflejos porque ese tipo siempre ha tenido muy buenos reflejos. Es un anciano ahora, caramba, que ya no va a salir de ahí.",MONTESINOS,60
29895," Claro, ya no va a salir.",BEDOYA,60
29896," Él no va a salir de ahí. Él se va a pegar un tiro antes de ir a España. Probablemente la enfermedad... porque ya se le nota cada vez más deteriorado porque ya no puede caminar, está tirado. Bueno, así es la vida y mientras tanto seguimos para adelante.",MONTESINOS,60
29897, Muy bien.,BEDOYA,60
29898," (?) Ha sido uno, creo, uno (?) Resulta que ya estábamos conversando (?) Y ahora con ésta ha sido efectivo, salió en Caretas : ""Es una maniobra de Montesinos"".",REATEGUI,60
29899," Es que me echan la culpa de todo. Enrique Zileri es un tipo —¿cómo se llama?— totalmente apasionado. Es un hombre que ha sido un buen periodista, hay que reconocer que fue un periodista de la época que ha cumplido un rol importante en la historia política del país, pero ya está un poco chocho, y también consume droga.",MONTESINOS,60
29900," Si se ha ido con su mujer, sus hijos, sus nietos, le han llevado el diario a la dependencia, llegó a pedir su familia porque pensaba que ahí se le iba a detener; llevó sus criaturas, llevó sus camarógrafos, todo.",REATEGUI,60
29901," Y ahora Caretas no es Caretas de antes. Caramba (?) ni los periódicos tampoco, como el diario La República, que saca en Lima más o menos (17) un promedio de 45 mil ejemplares al día con un factor de 10 ó 15% de devolución; o sea, más o menos pasa por ahí.",MONTESINOS,60
29902," O sea, 35 mil ejemplares.",BEDOYA,60
29903," En una población de 7 millones, vamos a suponer que lean el doble, son 70 mil, ¿qué cosa es 70 mil? Una presentación en tres minutos en televisión.",MONTESINOS,60
29904, Ahí eso lo ve todo el país.,BEDOYA,60
29905," Es determinante; o sea, la prensa escrita como factor de comunicación periodística es solamente para los intereses políticos. No tiene ningún... solamente para nosotros, que leemos.",MONTESINOS,60
29906, La televisión es un factor.,BEDOYA,60
29907," Sobre esto tengo que estar claro y debo conversarlo con Mendel Winters, con Shutz también voy hablar y después a Delgado, yo hablo con Genaro porque no está Genaro acá.",MONTESINOS,60
29908, Yo puedo buscarlo a Gustavo.,BEDOYA,60
29909," A Gustavo no lo conozco, pero sabe usted como (?). De ahí ese tema ya  aparezca casi todos los días, en los programas esas cosas, pero no tipo entrevista sino a cien, es importante, he estado preocupado en el tema, para aquí, para allá.",MONTESINOS,60
29910," Mañana, por ejemplo, tengo una jornada de salud.",BEDOYA,60
29911," Claro, esas cosas nomás para adquirir incluso detalle.",MONTESINOS,60
29912, ¿Y cómo se van a coordinar estos trámites?,REATEGUI,60
29913," Por eso, pues, yo les voy a avisar.",MONTESINOS,60
29914, Danos tu programa.,REATEGUI,60
29915," Los programas del día, de los 7 días para allá programen en los medios y decir: “bueno, manden las cámaras acá, acá y acá”.",MONTESINOS,60
29916, Yo hablo con Ricardo Burgos.,BEDOYA,60
29917, Ya.,MONTESINOS,60
29918, Él me maneja todo lo que es prensa.,BEDOYA,60
29919, Pero independientemente de él.,REATEGUI,60
29920," Pero el tema está en que, lamentable si uno no tiene contacto con los dueños de los medios, ¿qué pasa? A la hora que le hacen la edición le dan 30 segundos y eso no queremos, queremos que nos den un mínimo 2 ó 3 minutos.",MONTESINOS,60
29921, De acuerdo.,BEDOYA,60
29922," Ahora, una lista está (?) en el tema.",REATEGUI,60
29923," Claro, una lista que se mueve a la semana y con esas cuestiones se puede estar acá y allá y cosa que diariamente cubrimos una actividad para que todos los días de aquí hasta el término de la campaña los canales, por lo menos, den 2 minutos.",MONTESINOS,60
29924," Por lo pronto, mañana voy a estar en el Seguro, al frente del mercado.",BEDOYA,60
29925," Mañana no hay noticiero; o sea, mañana no.",MONTESINOS,60
29926," Para sacarlo el lunes, tal vez.",REATEGUI,60
29927," No, el lunes sale la noticia, en el día sale la noticia. El lunes habría que hacer alguna actividad en el día para poder sacar el noticiero de la noche. En el noticiero; o sea, todos los días hay que hacer actividades, hay que programarse una semana, lunes tal sitio, martes, miércoles, jueves y viernes con anticipación; o sea yo necesito en la mañana saber para mandarle yo esto, y normalmente hay que hacer la actividad antes de las 4 de la tarde porque no solamente hay que hacer la edición. Entonces, si no... ya no sale en el último bloque nadie llega. Usted le avisa nomás con 2 ó 3 días. El asunto es que debe salir 1 ó 2 minutos diarios en todos los medios de aquí. Hasta 2. Y programémonos una salida en el “Contrapunto” y una en el “Panorama”.",MONTESINOS,60
