row_id,speech,speaker_std,file_id
8743,"No, no, no, varia sustancialmente, inclusive, es esa época Fernando Henrique Cardoso, era un tipo de izquierda pero radical, admirado del modelo de Fidel Castro. Yo me acuerdo… hay un libro que se llama Los guerrilleros en el poder salió en la época que estaba yo justamente en Santiago escrito por un polaco que se llama Karol, que fue a hacer un a visita a Cuba, y Fidel Castro es de esos tipos encantadores, es un buen conversador, tiene una gran cultura. Entonces, cuando uno conversa y ve que alguien va a escribir sobre Cuba, lo invita. Entonces, el tipo pues, por diez días y se queda como un año, sacó un libroÑ Los guerrilleros en el poder, es una apología de todo lo que era el modelo cubano, la revolucion cubana, etcetera. Entonces, vamos viendo de que toda esa gente estaba impactada por esa corriente porque en ese momento en la década del 70, América Latina y el Mundo era un camino (?) del socialismo. Tenían ustedes, por ejemplo, en Chile estaba, o perdón, en Bolivia estaba Juan José Torres, acá teníamos el gobierno revolucionario de las Fuerzas Armadas, estaba Salvador Allende en esto, no? Argentina…",MONTESINOS,25
8744,"No, había una tendencia.",ARANCIBIA,25
8745,"Había toda una corriente, estaba Torrijos en Panamá. Entonces, fue toda una década y el centro de gravedad, de estirar eso hacia lo que sería el socialismo, pro marxismo, una especie de socialismo, fue Santiago con Clacso y con (?). Ver a un Cardoso así salir a discutir y a dialogar que el capitalismo es un fracaso, que el modelo de mercado no soluciona, acá tiene que haber el socialismo. Y ahora es un tipo que totalmente ha cambiado de concepción, o sea, imaginese gobernar un país de 170 millones de habitantes, no?, con todos los problemas que tiene Brasil y mantener una economía de libre mercado, digamos, cuestionand, no? Y redefiniendo lo que uno de joven creyó, no?, un poco como el Papa después apurado (?).",MONTESINOS,25
8746,"Ahora todo esto está, está muy en la onda de la economía de mercado.",ARANCIBIA,25
8747,"Yo sí, yo recibo mucho las, todos los que somos miembros, que pasamos por esas aulas, mantenemos un a comunicación que siempre me envían las revistas, y allí se refleja la realidad del cambio en la concepción y en el pensamiento, y en el concepto de lo que es ahora la nueva teoría de las relaciones internacionales, fundamentalmente de que el eje central para el cambio de  Estado está en parte de la economía, y si no se da una economía de mercado libre, abierta, de competencia y de apertura al capital, no funciona el modelo, ¿no?, no funciona el modelo, y uno lo observa porque uno que ha salido de esas canteras, de esas aulas y ve que pasan 20 años, uno pensaba, pues, que eso era un perjurio (?), ¿no?",MONTESINOS,25
8748,Pero Clacso antes era (?).,IBÁRCENA,25
8749,Era totalmente (?).,MONTESINOS,25
8750,Yo cuando fui al Jockey Club (?).,IBÁRCENA,25
8751,"Claro, el que está en la Universidad de Lima.",MONTESINOS,25
8752,"No, la del Pacífico.",IBÁRCENA,25
8753,La del Pacífico.,MONTESINOS,25
8754,El era izquierdista.,IBÁRCENA,25
8755,"Bueno, estudió también allí en esa época. Toda esa gente estudió en esa época.",MONTESINOS,25
8756,Era muy de izquierda.,ARANCIBIA,25
8757,"Allí se fue también este (?) el Instituto de Estudios Peruanos de acá, y Cotler, que es uno que trabajaba en el Instituto de Estudios Peruanos que trabajaba en esa época, era Amar y León de la parte peruana que tú no los conoces. Pero hubo un cambio sustancial.",MONTESINOS,25
8758,Ahora hay un punto que nosotros con Clacso con versamos.,ARANCIBIA,25
8759,"Almirante, pasemos a almorzar.",MONTESINOS,25
8760,(?) está divergencia ha quedado.,ARANCIBIA,25
8761,Así es.,MONTESINOS,25
8762,Voy a regalarle una (?).,ARANCIBIA,25
8763,"Con mucho afecto, por haberlo conocido.",ARANCIBIA,25
8764,Éste es el segundo recuerdo que tengo de (?).,MONTESINOS,25
8765,"Se lo agradezco, muchas gracias por haberlo conocido (?).",ARANCIBIA,25
8766,"No, ¡qué ocurrencia, al contrario!!",MONTESINOS,25
8767,"Adelante, señor.",MONTESINOS,25
8768,"Claro, pero él también tenía el mando del ejército, o sea que tenía dos sombreros, era el jefe del Estado pero también comanda ba el instituto; o sea que también (?) el problema del soldado, y las cosas, es un doble esfuerzo.",MONTESINOS,25
8769,(?) Claro.,ARANCIBIA,25
8770,"Claro, los cambios de colocación, los ascensos, los programas del personal...",MONTESINOS,25
8771,(?) el fin de semana normalmente se dedicaba a firmar(?) tengo dos hombres de confianza (?).,ARANCIBIA,25
8772,Así es.,MONTESINOS,25
8773,"Los dos hombres de mi confianza, puede que entre ellos dos no sean de confianza entre ellos.",ARANCIBIA,25
8774,"Así es, así es.",MONTESINOS,25
8775,"Entonces yo llamo al ministro, converso con él, ana lizamos cierto aspecto (?); después el subsecretario es el que trae esta carpetita para la firma y es otra visión del tema (?). Cuando llega la ley, yo firmo, y cuando por la prensa, o por la radio, o por los efectos que tenga me doy cuenta de que el resul tado es contrario a lo que habíamos planificado...",ARANCIBIA,25
8776,Ahí ha habido...,MONTESINOS,25
8777,"Es un gran ministro, será secretario.",ARANCIBIA,25
8778,"(?) que voy a estar leyendo los papeles, yo veo resul tados y si la cosa no agarra (?).",ARANCIBIA,25
8779,"Sí, sí, mi amigo.",MONTESINOS,25
8780,"Si el secretario es mi amigo, yo no voy a estar leyen do (?).",ARANCIBIA,25
8781,Así es.,MONTESINOS,25
8782,Si es que no hay que proponer (?).,ARANCIBIA,25
8783,"Tiene una capacidad de trabajo muy grande, ah, increíble, ¿no es cierto? A todos nos deja chicos en la capacidad de trabajo.",MONTESINOS,25
8784,Desde luego (?).,IBÁRCENA,25
8785,Así es.,MONTESINOS,25
8786,"Cuando salió, me dijo (?).",DESCONOCIDO,25
8787,Y acaba de llegar un (?).,DESCONOCIDO,25
8788,"Le gusta mucho trabajar de noche, de noche no hay teléfono, no hay interrupciones.",MONTESINOS,25
8789,Él lee mucho.,ARANCIBIA,25
8790,Sí.,MONTESINOS,25
8791,Lee mucho. Es un gran lector.,ARANCIBIA,25
8792,Es un gran lector,MONTESINOS,25
8793,Es una gran cosa.,ARANCIBIA,25
8794,"Es una persona que trata de mantenerse actualizado sobre, digamos, ciertas tendencias que hay en el mundo (?). Pero es un poco curioso (?), Buenos Aires, usted sabe que en Buenos Aires está to do el mundo en lo que son libros.",MONTESINOS,25
8795,Claro.,ARANCIBIA,25
8796,"Así es que, es una maravilla, en todas las libre rías, ahí en Florida, encuentra usted lo ultimito. Por ejemplo, el último libro que ha sacado Kissinger, en inglés, al mes está en español (?) las editoriales de allá tie nen una capacidad de producción muy grande.",MONTESINOS,25
8797,(?),ARANCIBIA,25
8798,"Sí, sí.",MONTESINOS,25
8799,"Incluso, económicamente, a precio de oferta.",ARANCIBIA,25
8800,"Así es. Entonces usted en Buenos Aires, sube usted a un ascensor y está el ascensorista, ¿a qué piso va?, al quinto pero va senta do en su banquito con su libro, ésa es la diferencia del argentino, es muy lector, lee mucho. El que no lee se va desactualizando, pero a veces por la naturaleza del tra bajo uno no tiene tiempo de leer, ¿no? Pero al él le gusta leer, dedica una hora al día a la lectura.",MONTESINOS,25
8801,"Creo que ese tema a él le encanta, personas co mo usted (?) que tienen que estar bien informadas, tienen que estar dinámica mente actualizándose (?). O sea, no se trata que esté todo el día sentado leyendo (?) intervención.",ARANCIBIA,25
8802,Así es.,MONTESINOS,25
8803,"Sus movimientos, reuniones, visitas (?) ésa es la cla ve del éxito.",ARANCIBIA,25
8804,Él lee en la noche.,MONTESINOS,25
8805,¿Duerme poco?,ARANCIBIA,25
8806,"Duerme poco, es un hombre que duerme cua tro horas, no más de cuatro horas, su organismo está... A mí me costó mucho, uno está acostumbrado a dormir cinco, cuando es militar sus seis horas, siete horas. 21 horas, el toque de silencio y cinco de la mañana, seis de la mañana, toque de dia na, uno se despierta y ya está. La vida de uno está cronometrada a ese tiempo (?), a las 12 de la noche recién empieza para él la actividad, tres de la mañana todavía nos falta una hora de trabajo, a las cuatro dice, ""No, mañana creo que debemos trabajar menos, para dormir"". A las 7 de mañana: ""Y qué novedades hay"". Entonces, yo estoy durmiendo…",MONTESINOS,25
8807,"Ya no ya, yo ya sé más o menos que a las siete se está despertando y que me va a llamar a esa hora, entonces tengo que estar uta hora antes, qué ha pasado para saber qué decirle.",MONTESINOS,25
8808,"(?) resolviendo el problema de los bancos, estábaxncr: dos, tres de la mañana allá.",IBÁRCENA,25
8809,Así es.,MONTESINOS,25
8810,El presidente lo llamaba a esa hora para que usted va ya a despachar.,IBÁRCENA,25
8811,"No, salíamos a trabajar mucho de noche; citaba a los ministros a las dos de la mañana, 11 de la noche al de Economía, 12 de la noche al de Educación, una al de Defensa, dos al del Interior y ésos son informes que (?).",MONTESINOS,25
8812,Y durante el día (?).,ARANCIBIA,25
8813,"Es que durante el día él viaja. Él parece aviador, todo el día para en avión o en helicóptero, de un lado a otro, así que no tiene tiempo para la cuestión administrativa.",MONTESINOS,25
8814,"A mí lo que me ha impresionado mucho de él es que uno lo va viendo en las noticias, (?) esa capacidad que tiene para (?) clase cuando (?).",ARANCIBIA,25
8815,Así es. Hay una empatia.,MONTESINOS,25
8816,Cuando uno (?) muy diferente es (?) con la camisa.,ARANCIBIA,25
8817,"Él es bastante informal, muy informal.",MONTESINOS,25
8818,Eso llega a la gente.,ARANCIBIA,25
8819,"Llega a la gente, o sea que no es un presidente que esté en un banquete, cocktail o muy en temado. Esas cosas, claro, (?) el protocolo (?). Pero normalmente no tiene vida social, va a las recepciones diplomáticas para fe chas de mucha trascendencia; inclusive ni para el día de los Estados Unidos nunca ha ido un cuatro de julio a la embajada norteamericana.",MONTESINOS,25
8820,(?) cuando va (?).,DESCONOCIDO,25
8821,"Sí, sí, por ejemplo, ha ido a la embajada de Israel, pero estuvo una hora y pico nada más, y de allí no ha vuelto a ir, inclusive ni para la embajada de Japón fue.",MONTESINOS,25
8822,"Ésa. la embajada del Japon, la del atentado.",ARANCIBIA,25
8823,Sí.,MONTESINOS,25
8824,"(?) lo vio todo el mundo, (?) impresionante desde el punto de vista de la (?) capacidad y potencia. O sea, fueron dos cosas.",ARANCIBIA,25
8825,Claro. La operación cronométricamente planificada y...,MONTESINOS,25
8826,Yo me acuerdo que ustedes estaban reunidos (?).,IBÁRCENA,25
8827,Así es.,MONTESINOS,25
8828,"Estábamos viendo cómo entrar, usted dijo (?).",IBÁRCENA,25
8829,"No, ¿qué cosa? Nosotros allí, por eso coincido con usted y me alegra muchísimo (?) la superación de los conceptos tradicionales de lo que es el arte y la ciencia militar. Siempre hemos dicho nosotros la sorpresa como maniobra envolvente, ¿es así o no es así?",MONTESINOS,25
8830,Claro.,ARANCIBIA,25
8831,"Pero había que redefinir los conceptos clásicos de la guerra y había sido una maniobra envolvente subterránea que nunca puede pensar el enemigo: van a pensar, van a venir, ¿que cosa? Van a venir por la retaguar dia, van a venir por los costados, o va a ser que ellos pensaban un ataque de frente con blindado, una cosa así, ¿no? Aquí había que hacer una operación inédita y su perar los conceptos clásicos dentro de lo que es la estrategia militar; entonces, aquí la estrategia del engaño era fundamental, la única forma de hacer el engaño era ha cer las fintas y hacer la maniobra envolvente subterránea.",MONTESINOS,25
8832,Por eso es que la prensa casi... bueno (?).,DESCONOCIDO,25
8833,(?),IBÁRCENA,25
8834,"No, no se supo porque la patrulla de interven ción ingresó el día jueves. ¿Se acuerdan?, en la noche.",MONTESINOS,25
8835,Claro.,DESCONOCIDO,25
8836,"Y recién la operación se llevó a cabo el día martes. Ha estado el día jueves, viernes, sábado y domingo. Estaban 140 hombres adentro y (?) habían como 2000 periodistas (?) el ingreso de un comando. Ahora, ¿sabe lo que significa meter 140 hombres con equipo, con armamento (?)? Después el problema logístico para los hombres (?) cuatro veces al día, ahora, sacar la tierra, han sido toneladas de tierra.",MONTESINOS,25
8837,Sin que se dé cuenta toda la jauría que había allí de periodistas alrededor del...,IBÁRCENA,25
8838,"Porque cuando salió en La República, ya habíamos terminado de hacer (?) lo único que nos van a sacar es que está trabajando un carro cerrado, una camioneta cerrada que venía, que salía de la embajada, de una de las casas e ingresaba a esta zona de acá.",MONTESINOS,25
8839,(?) la misma explosión (?).,ARANCIBIA,25
8840,"[Parte testada.] Bueno, como acá han jugado fútbol en una parte de abajo (?) ahí jugaban. Entonces, fíjese la apertura, pues, es terrible.",MONTESINOS,25
8841,[Parte testada.],ARANCIBIA,25
8842,"Claro, ahí de los nueve que estaban jugando fútbol, quedaron seis. Pero ¡qué curioso!, que ni bien Cerpa Cartolini estando ahí, jugando, ha tenido la reacción de agarrar dos granadas en la mano e ir así medio herido, tratar de subir al segundo piso para lanzar la granada a los estos; y se ha cruzado con la patrulla que ingresa. Porque cuando se produce la primera... como es en simultáneo, tres explosiones, porque eran tres hitos, eran dos ambientes donde jugaban fútbol, éste es uno de los ambientes, a continuación venía el otro (?) y había un tercer ambien te donde ellos tenían su depósito con la carne (?). Entonces, había que volar eso para que ellos puedan (?). Se hicieron las tres explosiones simultáneas, fueron estas tres explosiones simultáneas. En todo el perímetro la patrulla tenía la misión de ingresar y hacer brechas, y una de las brechas era por la puerta principal para poder ingresar en dos minutos y estar en el segundo piso. Entonces, se origina la primera explosión, ahí mueren seis de ellos, pero Cerpa que da todavía con vida, agarra dos granadas y viene por ahí una polvareda terrible (?), y \ lene así todo blanco como si estuviera con calcaminando con dos granadas y se cruza con la patrulla que brecha la puerta. Brechó la puerta e ingresado como seis que estaban subiendo las escaleras cuando de repente uno (?) voltea atras y lo vea Cerpa que venía detrás de ellos con las dos granadas",MONTESINOS,25
8843,Sabe que no...,DESCONOCIDO,25
8844,"No lo vieron, porque había una polvareda… Y vino. O sea, se produjeron las tres primeras explosiones, después, la explosión de la puerta de entrada, donde brecharon la entrada, ingresa la patrulla sobre las escaleras y ellos no se dan cuenta porque estaba todo, era polvo, ¿no?, han subido los seis hombres, cuando uno de ellos voltea y ve que Cerpa subía con las dos granadas así medio esto y entonces allí le (?) bala y estaba con otro más.",MONTESINOS,25
